"CS_USER__C","CREATEDBYID","CREATEDDATE","EP_USER__C","ID","ISDELETED","LASTACTIVITYDATE","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","NAME","OWNERID","SYSTEMMODSTAMP","ACCOUNT_NAME__C","AGE__C","AREA__C","EMAIL__C","ENGINEER_FIRST_NAME__C","ENGINEER_NAME__C","ENGINEER_TYPE__C","EVENTUSER__C","GENKA_YEN__C","GYOUMUITAKU_CHECK__C","HYOUKA_RANK__C","INDEX_KOUMOKU__C","JYOUKEN_POINT__C","KEIKEN_NENSUU__C","KOJIN_JIGYOU_TYPE__C","MOBILE_NUMBER__C","SEX__C","SKILL_SET__C","SYAGAI_MUKE_SKILL__C","SYANAI_ENGINEER_KUBUN__C","SYOKUMU_RIREKI__C","SYOUDAN_KAISHI_JIKAN__C","SYOUDAN_SYUURYOU_JIKAN__C","TEIANKINGAKU__C","TOUROKU_MENDAN_DATE__C","TOUROKU_STATUS__C"
"0052x000002poBwAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC0AAI","a0T2x000000MIqxEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","浜 莉緒","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFYAA1","23.0","静岡県","kikuchi_chiemi@example.com","","浜 莉緒","個人","","305500.0","true","A","","金額、技術","10.0","個人","080-8676-5653","","サーバアカウント管理","・Javaを利用してのサーバーサイドの開発
㊩Ver：〜1.8
㊩FW：Spring、Struts、JSP

・要件定義〜テスト
・運用経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-11T09:00:00.000Z","2020-05-11T10:00:00.000Z","","2020-05-07","営業中"
"0052x000002poC1AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIqyEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","飯野 杏","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFTAA1","30.0","長野県","hasegawa_kazuyuki@example.com","","飯野 杏","個人","","617500.0","true","B","","場所＝時間＞内容","4.0","法人","090-3460-8470","","ネットワーク構築","・Javaでのサーバーサイド開発（~1.8）
・要件定義〜運用保守まで一貫した対応
・JavaScriptでのフロントサイド開発（jQuery, Backbone.js, Handlebars.js）
・その他言語経験（C#, ASP.NET, PHP）
・リーダー経験（１０名程度、スケジュール・タスク管理）","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-13T19:00:00.000Z","2020-05-13T20:00:00.000Z","","2020-04-30","営業中"
"0052x000002poBwAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC0AAI","a0T2x000000MIqzEAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","河本 禄郎","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFZAA1","37.0","北海道","minami_arata@example.com","","河本 禄郎","個人","","535500.0","true","B","","案件内容＞安定稼働＞単金","4.0","個人","080-4113-9714","","Java","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-13T12:30:00.000Z","2020-05-13T13:30:00.000Z","","2020-05-07","掘り起こし"
"0052x000002poBuAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC0AAI","a0T2x000000MIr0EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","畑中 隆博","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFaAAL","21.0","静岡県","hinoshita_waka@example.com","","畑中 隆博","個人","","364000.0","true","B","","iOS","6.0","個人","090-1571-7750","","C++","・C♯.NET、VB.NETでの開発経験豊富
・要件定義〜テストまで一貫した対応可能
・Javaでの開発経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-13T10:00:00.000Z","2020-05-13T11:00:00.000Z","","2020-05-03","稼働中"
"0052x000002poBuAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC0AAI","a0T2x000000MIr1EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","大坪 優","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFbAAL","23.0","山形県","yamanaka_kisuke@example.com","","大坪 優","個人","","574000.0","true","B","","","9.0","法人","090-8951-2849","","サーバ構築;販売管理;AWS","・iOSアプリ開発経験豊富
・アプリ企画〜リリースまで経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-12T10:00:00.000Z","2020-05-12T12:00:00.000Z","","2020-05-09","営業中"
"0052x000002poBuAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBzAAI","a0T2x000000MIr2EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","入江 優","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFcAAL","25.0","大阪府","hosokawa_keiko@example.com","","入江 優","個人","","515000.0","true","C","","条件面","11.0","個人","080-3910-7578","","サーバ構築;VB.Net;Java;PHP;Node.js","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-12T13:00:00.000Z","2020-05-12T14:00:00.000Z","","2020-05-09","未対応"
"0052x000002poBvAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBtAAI","a0T2x000000MIr3EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","劇団 惇","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFdAAL","27.0","長野県","numata_mahiru@example.com","","劇団 惇","個人","","523500.0","true","C","","","3.0","個人","080-5972-2087","","サーバ構築;販売管理;OracleDBA;AWS","・.NETでの開発経験豊富
・詳細設計〜テストまで一貫して対応可能","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-12T11:00:00.000Z","2020-05-12T12:00:00.000Z","","2020-05-07","稼働中"
"0052x000002poBvAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBzAAI","a0T2x000000MIr4EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","神谷 宏行","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFeAAL","30.0","神奈川県","odajima_mitsuru@example.com","","神谷 宏行","個人","","396000.0","false","D","","","5.0","個人","090-2678-1142","","システムリスク セキュリティ管理;サーバ構築;Java;ネットワーク構築;OracleDBA;PHP;AWS","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-20T18:30:00.000Z","2020-05-20T19:30:00.000Z","","2020-05-13","未対応"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBtAAI","a0T2x000000MIr5EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","小西 雅之","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFfAAL","31.0","山梨県","tsushima_hiroko@example.com","","小西 雅之","個人","","383500.0","false","A","","","3.0","個人","090-8879-6066","","サーバ構築;Java;ネットワーク構築;Explanner;販売管理;OracleDBA","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-08T20:00:00.000Z","2020-05-08T21:00:00.000Z","","2020-05-01","掘り起こし"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBzAAI","a0T2x000000MIr6EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","角 しぼり","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFgAAL","34.0","山梨県","nakamura_nozomi@example.com","","角 しぼり","個人","","563500.0","false","A","","","13.0","法人","080-5975-3852","","Java","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-08T18:00:00.000Z","2020-05-08T19:00:00.000Z","","2020-04-28","未対応"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBtAAI","a0T2x000000MIr7EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","小椋 雄太","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFiAAL","36.0","北海道","ono_sansei@example.com","","小椋 雄太","個人","","627000.0","false","B","","金と条件面(月1回休む)が大丈夫なところ
SEもできるけどPGのほうがうれしい。","2.0","個人","080-6193-2244","","サーバアカウント管理","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-08T16:59:00.000Z","2020-05-08T16:59:00.000Z","","2020-05-04","未対応"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIr8EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","松浦 美希","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFjAAL","41.0","福島県","matsuzawa_satomi@example.com","","松浦 美希","個人","","501500.0","true","B","","","12.0","個人","090-8993-5856","","ネットワーク構築","・要件定義〜テストまで一貫して対応可能
・C#.NETでの開発経験豊富","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-13T19:00:00.000Z","2020-05-13T20:00:00.000Z","","2020-05-10","営業中"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIr9EAG","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","杉山 弘也","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFkAAL","39.0","長野県","kawabata_mia@example.com","","杉山 弘也","個人","","413000.0","false","B","","単価>場所、内容
単価が伴えば。PL兼SEでも構いません。","8.0","個人","080-7729-6991","","Java","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-11T13:00:00.000Z","2020-05-11T14:00:00.000Z","","2020-05-06","未対応"
"0052x000002poC1AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIrAEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","谷川 雅彦","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFlAAL","25.0","栃木県","tagawa_nana@example.com","","谷川 雅彦","個人","","654000.0","false","B","","【先出しNG/緩和します】
単価≧業務内容
・単価：Java-70万、Scala-65万以上（仕入）
・業務内容：Scala＞Java
〈尚可〉
・10時開始","11.0","個人","090-3050-5129","","C++","・PMO、PL経験豊富
・DB管理、C、Java経験豊富
・総じて安定稼働しています（直近案件16年参画）
・IBM系経験豊富","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-11T18:30:00.000Z","2020-05-11T19:30:00.000Z","","2020-04-30","未対応"
"0052x000002poBxAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBvAAI","a0T2x000000MIrBEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","中西 育子","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFqAAL","21.0","岐阜県","okayama_shingo@example.com","","中西 育子","個人","","475500.0","false","C","","㈰内容（未経験＞経験）
㈪単価
㈫場所","13.0","個人","090-1527-6881","","C++","・Javaによるサーバーサイド開発経験豊富
・基本設計〜実装〜テスト
・リーダー経験有り（10-15名程度）","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-08T10:00:00.000Z","2020-05-08T11:00:00.000Z","","2020-04-29","営業中"
"0052x000002poC0AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poByAAI","a0T2x000000MIrCEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","高崎 真奈美","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFyAAL","23.0","群馬県","sugimura_kouji@example.com","","高崎 真奈美","パートナー","","598500.0","false","C","","","4.0","法人","080-7158-2306","","サーバ構築;Java;販売管理;AWS","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-13T16:00:00.000Z","2020-05-13T17:00:00.000Z","","2020-05-05","掘り起こし"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIrDEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","葛西 雅之","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFrAAL","37.0","滋賀県","ayanokouji_natsumi@example.com","","葛西 雅之","個人","","498500.0","false","D","","","5.0","個人","080-6730-5147","","サーバ構築;VB.Net;Java;PHP;Node.js","・iOSアプリ開発経験豊富
・アプリ企画〜リリースまで経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-11T20:00:00.000Z","2020-05-11T21:00:00.000Z","","2020-04-26","営業中"
"0052x000002poC1AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIrEEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","米沢 翔","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFzAAL","21.0","栃木県","minato_tohru@example.com","","米沢 翔","個人","","614000.0","false","A","","","5.0","個人","080-5934-5194","","サーバ構築;販売管理;OracleDBA;AWS","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-11T20:00:00.000Z","2020-05-11T21:00:00.000Z","","2020-04-29","未対応"
"0052x000002poBzAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC1AAI","a0T2x000000MIrFEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","宮原 勤","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFEAA1","30.0","静岡県","okamoto_hiroaki@example.com","","宮原 勤","個人","","536500.0","true","A","","案件があれば","14.0","個人","080-1943- 177","","システムリスク セキュリティ管理;サーバ構築;Java;ネットワーク構築;OracleDBA;PHP;AWS","・COBOLでの開発経験豊富","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-12T13:00:00.000Z","2020-05-12T14:00:00.000Z","","2020-05-02","営業中"
"0052x000002poBtAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC1AAI","a0T2x000000MIrGEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","赤羽 勇","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFhAAL","31.0","茨城県","kusumoto_yuuko@example.com","","赤羽 勇","個人","","614500.0","true","A","","【先出しNG】
安定稼働＞場所＞単価
・安定稼働：~180まで
・場所：築地からDD３０分程度
・単価：42万は欲しい。","7.0","個人","080-3330-1224","","サーバ構築;Java;ネットワーク構築;Explanner;販売管理;OracleDBA","・C#（Web/クラサバ）での開発経験豊富
・詳細設計〜運用保守まで対応（基本設計経験あり）
・サブリーダー経験（スケジュール・リソース・進捗管理）
・JavaScriptの経験（jQuery）","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-12T18:30:00.000Z","2020-05-12T19:30:00.000Z","","2020-05-06","稼働中"
"0052x000002poBzAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC1AAI","a0T2x000000MIrHEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","那須 なぎさ","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFmAAL","34.0","神奈川県","takita_nanami@example.com","","那須 なぎさ","個人","","714000.0","true","B","","金額＞場所＞内容","7.0","法人","080-4779-5260","","Java","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-08T10:00:00.000Z","2020-05-08T11:00:00.000Z","","2020-04-26","掘り起こし"
"0052x000002poBtAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIrIEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","河原 ひとり","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyElAAL","36.0","長野県","tajima_ouga@example.com","","河原 ひとり","個人","","547000.0","true","B","","案件内容＞安定稼働＞単金","13.0","個人","080-1607-8956","","サーバアカウント管理","・C♯.NET、VB.NETでの開発経験豊富
・要件定義〜テストまで一貫した対応可能
・Javaでの開発経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-07T19:00:00.000Z","2020-05-07T20:00:00.000Z","","2020-05-02","稼働中"
"0052x000002ke72AAA","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIrJEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","西谷 小百合","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFAAA1","41.0","京都府","ooya_takeshi@example.com","","西谷 小百合","個人","","385000.0","false","B","","iOS","14.0","個人","080-4113-5982","","ネットワーク構築","・iOSアプリ開発経験豊富
・アプリ企画〜リリースまで経験あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-08T19:00:00.000Z","2020-05-08T20:00:00.000Z","","2020-05-01","営業中"
"0052x000002ke72AAA","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIrKEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","田中 充則","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEmAAL","39.0","滋賀県","asano_asami@example.com","","田中 充則","個人","","709000.0","false","B","","","3.0","個人","090-4269-3475","","Java","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-11T14:00:00.000Z","2020-05-08T15:00:00.000Z","","2020-05-05","未対応"
"0052x000002ke72AAA","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIrLEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","甲斐 新太","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFFAA1","25.0","岩手県","toda_takeshi@example.com","","甲斐 新太","個人","","539000.0","false","C","","条件面","12.0","個人","090-5114-5735","","C++","・.NETでの開発経験豊富
・詳細設計〜テストまで一貫して対応可能","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-08T18:30:00.000Z","2020-05-08T19:30:00.000Z","","2020-05-01","稼働中"
"0052x000002ke72AAA","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIrMEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","矢口 隆","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFmAAL","30.0","秋田県","iwanaga_yuujirou@example.com","","矢口 隆","個人","","505000.0","false","C","","","14.0","法人","080- 869-7090","","サーバ構築;販売管理;AWS","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-07T19:00:00.000Z","2020-05-07T20:00:00.000Z","","2020-04-29","未対応"
"0052x000002poBwAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIrNEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","勝又 路子","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFPAA1","32.0","山形県","takashima_ken@example.com","","勝又 路子","個人","","610500.0","false","A","","","10.0","個人","090-7159-5456","","ネットワーク構築","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-06T18:30:00.000Z","2020-05-06T19:30:00.000Z","","2020-05-03","掘り起こし"
"0052x000002poBwAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIrOEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","浜田 三省","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEhAAL","23.0","富山県","oohara_manami@example.com","","浜田 三省","個人","","367500.0","false","D","","","5.0","個人","090-1265-3826","","サーバ構築;VB.Net;Java;PHP;Node.js","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-07T19:00:00.000Z","2020-05-07T20:00:00.000Z","","2020-04-30","未対応"
"0052x000002poBwAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIrPEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","川端 りえ","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEWAA1","38.0","京都府","takagi_keiko@example.com","","川端 りえ","個人","","609500.0","false","A","","","10.0","個人","090-2732-6639","","サーバ構築;販売管理;OracleDBA;AWS","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-07T16:00:00.000Z","2020-05-07T17:00:00.000Z","","2020-05-01","未対応"
"0052x000002poBwAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC0AAI","a0T2x000000MIrQEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","藤森 晃司","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEXAA1","40.0","東京都","machida_meibi@example.com","","藤森 晃司","個人","","487000.0","false","A","","金と条件面(月1回休む)が大丈夫なところ
SEもできるけどPGのほうがうれしい。","3.0","個人","080-8153- 935","","システムリスク セキュリティ管理;サーバ構築;Java;ネットワーク構築;OracleDBA;PHP;AWS","・要件定義〜テストまで一貫して対応可能
・C#.NETでの開発経験豊富","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-07T12:30:00.000Z","2020-05-07T13:30:00.000Z","","2020-04-21","営業中"
"0052x000002poBuAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC0AAI","a0T2x000000MIrREAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","石黒 礼子","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyEYAA1","42.0","岐阜県","kameyama_tatsuya@example.com","","石黒 礼子","個人","","612000.0","false","B","","","6.0","法人","090-2320-8879","","サーバ構築;Java;ネットワーク構築;Explanner;販売管理;OracleDBA","・（例）スマホ（iOS/Android）開発経験豊富
・（例）要件定義〜運用保守まで一貫した対応
・（例）Javaでのサーバーサイド開発","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-08T19:00:00.000Z","2020-05-08T20:00:00.000Z","","2020-05-06","未対応"
